tau,I2,b1,q_analytic,q_DP,diff,dispatch_analytic,dispatch_DP,q_circ,S,Cf,S_minus_Cf,N_profitable,m_c,retained_DP,retained_predicted
1.0,3,27,3,3,0,1,1,3,8.7347,8.0,0.7347,3,1,0,0
1.0,3,28,3,3,0,1,1,3,8.7347,8.0,0.7347,3,1,0,0
1.0,3,29,3,3,0,1,1,3,8.7347,8.0,0.7347,3,1,0,0
1.0,3,30,3,3,0,1,1,3,8.7347,8.0,0.7347,3,1,0,0
1.0,4,1,0,0,0,0,0,1,5.2548,8.0,-2.7452,4,1,4,3
1.0,4,2,2,0,-2,1,0,2,9.6865,8.0,1.6865,4,1,4,2
1.0,4,3,3,3,0,1,1,3,12.7724,8.0,4.7724,4,1,1,1
1.0,4,4,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,5,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,6,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,7,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,8,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,9,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,10,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,11,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,12,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,13,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,14,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,15,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,16,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,17,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,18,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,19,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,20,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,21,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,22,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,23,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,24,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,25,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,26,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,27,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,28,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,29,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,4,30,4,4,0,1,1,4,13.9895,8.0,5.9895,4,1,0,0
1.0,5,1,0,0,0,0,0,1,5.6859,8.0,-2.3141,5,1,5,4
1.0,5,2,2,0,-2,1,0,2,10.9407,8.0,2.9407,5,1,5,3
1.0,5,3,3,3,0,1,1,3,15.3724,8.0,7.3724,5,1,2,2
1.0,5,4,4,4,0,1,1,4,18.4582,8.0,10.4582,5,1,1,1
1.0,5,5,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,6,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,7,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,8,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,9,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,10,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,11,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,12,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,13,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,14,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,15,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,16,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,17,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,18,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,19,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,20,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,21,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,22,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,23,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,24,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,25,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,26,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,27,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,28,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,29,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,5,30,5,5,0,1,1,5,19.6754,8.0,11.6754,5,1,0,0
1.0,6,1,0,0,0,0,0,1,5.8817,8.0,-2.1183,6,1,6,5
1.0,6,2,2,0,-2,1,0,2,11.5676,8.0,3.5676,6,1,6,4
1.0,6,3,3,0,-3,1,0,3,16.8224,8.0,8.8224,6,1,6,3
1.0,6,4,4,4,0,1,1,4,21.2541,8.0,13.2541,6,1,2,2
1.0,6,5,5,5,0,1,1,5,24.3399,8.0,16.3399,6,1,1,1
1.0,6,6,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,7,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,8,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,9,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,10,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,11,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,12,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,13,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,14,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,15,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,16,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,17,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,18,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,19,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,20,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,21,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,22,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,23,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,24,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,25,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,26,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,27,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,28,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,29,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,6,30,6,6,0,1,1,6,25.5571,8.0,17.5571,6,1,0,0
1.0,7,1,0,0,0,0,0,1,5.9599,8.0,-2.0401,7,1,7,6
1.0,7,2,2,0,-2,1,0,2,11.8416,8.0,3.8416,7,1,7,5
1.0,7,3,3,0,-3,1,0,3,17.5275,8.0,9.5275,7,1,7,4
1.0,7,4,4,4,0,1,1,4,22.7823,8.0,14.7823,7,1,3,3
1.0,7,5,5,5,0,1,1,5,27.214,8.0,19.214,7,1,2,2
1.0,7,6,6,6,0,1,1,6,30.2998,8.0,22.2998,7,1,1,1
1.0,7,7,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,8,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,9,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,10,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,11,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,12,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,13,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,14,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,15,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,16,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,17,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,18,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,19,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,20,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,21,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,22,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,23,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,24,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,25,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,26,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,27,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,28,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,29,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,7,30,7,7,0,1,1,7,31.517,8.0,23.517,7,1,0,0
1.0,8,1,0,0,0,0,0,1,5.9877,8.0,-2.0123,8,1,8,7
1.0,8,2,2,0,-2,1,0,2,11.9475,8.0,3.9475,8,1,8,6
1.0,8,3,3,3,0,1,1,3,17.8292,8.0,9.8292,8,1,5,5
1.0,8,4,4,4,0,1,1,4,23.5151,8.0,15.5151,8,1,4,4
1.0,8,5,5,5,0,1,1,5,28.77,8.0,20.77,8,1,3,3
1.0,8,6,6,6,0,1,1,6,33.2017,8.0,25.2017,8,1,2,2
1.0,8,7,7,7,0,1,1,7,36.2875,8.0,28.2875,8,1,1,1
1.0,8,8,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,9,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,10,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,11,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,12,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,13,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,14,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,15,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,16,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,17,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,18,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,19,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,20,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,21,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,22,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,23,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,24,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,25,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,26,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,27,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,28,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,29,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,8,30,8,8,0,1,1,8,37.5046,8.0,29.5046,8,1,0,0
1.0,9,1,0,0,0,0,0,1,5.9965,8.0,-2.0035,9,1,9,8
1.0,9,2,2,0,-2,1,0,2,11.9842,8.0,3.9842,9,1,9,7
1.0,9,3,3,3,0,1,1,3,17.9441,8.0,9.9441,9,1,6,6
1.0,9,4,4,4,0,1,1,4,23.8258,8.0,15.8258,9,1,5,5
1.0,9,5,5,5,0,1,1,5,29.5116,8.0,21.5116,9,1,4,4
1.0,9,6,6,6,0,1,1,6,34.7665,8.0,26.7665,9,1,3,3
1.0,9,7,7,7,0,1,1,7,39.1982,8.0,31.1982,9,1,2,2
1.0,9,8,8,8,0,1,1,8,42.284,8.0,34.284,9,1,1,1
1.0,9,9,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,10,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,11,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,12,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,13,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,14,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,15,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,16,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,17,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,18,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,19,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,20,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,21,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,22,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,23,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,24,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,25,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,26,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,27,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,28,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,29,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,9,30,9,9,0,1,1,9,43.5012,8.0,35.5012,9,1,0,0
1.0,10,1,0,0,0,0,0,1,5.9991,8.0,-2.0009,10,1,10,9
1.0,10,2,2,0,-2,1,0,2,11.9956,8.0,3.9956,10,1,10,8
1.0,10,3,3,3,0,1,1,3,17.9833,8.0,9.9833,10,1,7,7
1.0,10,4,4,4,0,1,1,4,23.9432,8.0,15.9432,10,1,6,6
1.0,10,5,5,5,0,1,1,5,29.8249,8.0,21.8249,10,1,5,5
1.0,10,6,6,6,0,1,1,6,35.5108,8.0,27.5108,10,1,4,4
1.0,10,7,7,7,0,1,1,7,40.7656,8.0,32.7656,10,1,3,3
1.0,10,8,8,8,0,1,1,8,45.1973,8.0,37.1973,10,1,2,2
1.0,10,9,9,9,0,1,1,9,48.2831,8.0,40.2831,10,1,1,1
1.0,10,10,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,11,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,12,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,13,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,14,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,15,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,16,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,17,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,18,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,19,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,20,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,21,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,22,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,23,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,24,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,25,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,26,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,27,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,28,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,29,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,10,30,10,10,0,1,1,10,49.5003,8.0,41.5003,10,1,0,0
1.0,11,1,0,0,0,0,0,1,5.9998,8.0,-2.0002,11,1,11,10
1.0,11,2,2,0,-2,1,0,2,11.9989,8.0,3.9989,11,1,11,9
1.0,11,3,3,3,0,1,1,3,17.9954,8.0,9.9954,11,1,8,8
1.0,11,4,4,4,0,1,1,4,23.9831,8.0,15.9831,11,1,7,7
1.0,11,5,5,5,0,1,1,5,29.943,8.0,21.943,11,1,6,6
1.0,11,6,6,6,0,1,1,6,35.8247,8.0,27.8247,11,1,5,5
1.0,11,7,7,7,0,1,1,7,41.5105,8.0,33.5105,11,1,4,4
1.0,11,8,8,8,0,1,1,8,46.7654,8.0,38.7654,11,1,3,3
1.0,11,9,9,9,0,1,1,9,51.1971,8.0,43.1971,11,1,2,2
1.0,11,10,10,10,0,1,1,10,54.2829,8.0,46.2829,11,1,1,1
1.0,11,11,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,12,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,13,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,14,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,15,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,16,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,17,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,18,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,19,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,20,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,21,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,22,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,23,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,24,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,25,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,26,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,27,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,28,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,29,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,11,30,11,11,0,1,1,11,55.5001,8.0,47.5001,11,1,0,0
1.0,12,1,0,0,0,0,0,1,6.0,8.0,-2.0,12,1,12,11
1.0,12,2,2,0,-2,1,0,2,11.9997,8.0,3.9997,12,1,12,10
1.0,12,3,3,3,0,1,1,3,17.9988,8.0,9.9988,12,1,9,9
1.0,12,4,4,4,0,1,1,4,23.9954,8.0,15.9954,12,1,8,8
1.0,12,5,5,5,0,1,1,5,29.983,8.0,21.983,12,1,7,7
1.0,12,6,6,6,0,1,1,6,35.9429,8.0,27.9429,12,1,6,6
1.0,12,7,7,7,0,1,1,7,41.8246,8.0,33.8246,12,1,5,5
1.0,12,8,8,8,0,1,1,8,47.5105,8.0,39.5105,12,1,4,4
1.0,12,9,9,9,0,1,1,9,52.7653,8.0,44.7653,12,1,3,3
1.0,12,10,10,10,0,1,1,10,57.197,8.0,49.197,12,1,2,2
1.0,12,11,11,11,0,1,1,11,60.2828,8.0,52.2828,12,1,1,1
1.0,12,12,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,13,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,14,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,15,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,16,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,17,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,18,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,19,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,20,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,21,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,22,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,23,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,24,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,25,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,26,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,27,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,28,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,29,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,12,30,12,12,0,1,1,12,61.5,8.0,53.5,12,1,0,0
1.0,13,1,0,0,0,0,0,1,6.0,8.0,-2.0,13,1,13,12
1.0,13,2,2,0,-2,1,0,2,11.9999,8.0,3.9999,13,1,13,11
1.0,13,3,3,3,0,1,1,3,17.9997,8.0,9.9997,13,1,10,10
1.0,13,4,4,4,0,1,1,4,23.9988,8.0,15.9988,13,1,9,9
1.0,13,5,5,5,0,1,1,5,29.9954,8.0,21.9954,13,1,8,8
1.0,13,6,6,6,0,1,1,6,35.983,8.0,27.983,13,1,7,7
1.0,13,7,7,7,0,1,1,7,41.9429,8.0,33.9429,13,1,6,6
1.0,13,8,8,8,0,1,1,8,47.8246,8.0,39.8246,13,1,5,5
1.0,13,9,9,9,0,1,1,9,53.5105,8.0,45.5105,13,1,4,4
1.0,13,10,10,10,0,1,1,10,58.7653,8.0,50.7653,13,1,3,3
1.0,13,11,11,11,0,1,1,11,63.197,8.0,55.197,13,1,2,2
1.0,13,12,12,12,0,1,1,12,66.2828,8.0,58.2828,13,1,1,1
1.0,13,13,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,14,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,15,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,16,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,17,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,18,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,19,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,20,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,21,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,22,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,23,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,24,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,25,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,26,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,27,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,28,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,29,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,13,30,13,13,0,1,1,13,67.5,8.0,59.5,13,1,0,0
1.0,14,1,0,0,0,0,0,1,6.0,8.0,-2.0,14,1,14,13
1.0,14,2,2,0,-2,1,0,2,12.0,8.0,4.0,14,1,14,12
1.0,14,3,3,3,0,1,1,3,17.9999,8.0,9.9999,14,1,11,11
1.0,14,4,4,4,0,1,1,4,23.9997,8.0,15.9997,14,1,10,10
1.0,14,5,5,5,0,1,1,5,29.9988,8.0,21.9988,14,1,9,9
1.0,14,6,6,6,0,1,1,6,35.9954,8.0,27.9954,14,1,8,8
1.0,14,7,7,7,0,1,1,7,41.983,8.0,33.983,14,1,7,7
1.0,14,8,8,8,0,1,1,8,47.9429,8.0,39.9429,14,1,6,6
1.0,14,9,9,9,0,1,1,9,53.8246,8.0,45.8246,14,1,5,5
1.0,14,10,10,10,0,1,1,10,59.5105,8.0,51.5105,14,1,4,4
1.0,14,11,11,11,0,1,1,11,64.7653,8.0,56.7653,14,1,3,3
1.0,14,12,12,12,0,1,1,12,69.197,8.0,61.197,14,1,2,2
1.0,14,13,13,13,0,1,1,13,72.2828,8.0,64.2828,14,1,1,1
1.0,14,14,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,15,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,16,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,17,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,18,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,19,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,20,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,21,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,22,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,23,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,24,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,25,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,26,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,27,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,28,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,29,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,14,30,14,14,0,1,1,14,73.5,8.0,65.5,14,1,0,0
1.0,15,1,0,0,0,0,0,1,6.0,8.0,-2.0,15,1,15,14
